week,word,pos,clue
Week 37,recruit,verb,招募 / 招收 / 徵募 / 吸收新成員
Week 37,short-term,adjective,短期的 / 暫時的 / 短暫的
Week 37,tarantula,noun,狼蛛
Week 37,vigilance,noun,警覺 / 警戒 / 戒備
Week 37,alleviate,verb,減輕 / 緩和 / 舒緩 / 緩解
Week 37,headlong,adverb,頭朝前地 / 一頭栽下去地 / 猛然地 / 莽撞地 / 貿然地
Week 37,horse-drawn,adjective,馬拉的 / 由馬拖的 / 馬車式的
Week 37,whirlpool,noun,漩渦 / 渦流 / 急流漩渦 / 混亂局面 / 旋渦般的處境
Week 38,whiskey,noun,威士忌
Week 38,aspire,verb,渴望 / 立志 / 有志於 / 追求
Week 38,casket,noun,小盒子 / 首飾盒 / 匣子 / 棺木 / 棺材
Week 38,constitute,verb,構成 / 組成 / 形成 / 設立 / 成立
Week 38,selector,noun,選擇者 / 選擇器 / 選取器 / 選擇開關
Week 38,ave,interjection,萬歲 / 向致敬 / 敬禮
Week 38,irregular,adjective,不規則的 / 不固定的 / 不正常的 / 不合規則的
Week 38,resubmit,verb,重新提交 / 再次送交 / 重交
Week 38,dam,noun,水壩 / 壩 / 母獸 / 母畜
Week 39,exceed,verb,超過 / 超出 / 高於 / 勝過
Week 39,noisy,adjective,吵鬧的 / 很吵的 / 嘈雜的 / 喧鬧的
Week 39,ricochet,verb,彈開 / 反彈 / 彈回 / 亂竄
Week 39,shunt,verb,使轉向 / 移開 / 轉軌調車 / 分流 / 旁路
Week 39,fallout,noun,後果 / 餘波 / 連帶影響 / 輻射落塵 / 放射性落塵
Week 39,hungarian,adjective,匈牙利的 / 匈牙利人的 / 匈牙利語的
Week 39,straggler,noun,掉隊者 / 落後者 / 遲到者 / 零零落落到來的人
Week 39,cubicle,noun,小隔間 / 辦公隔間 / 隔間 / 廁間
Week 39,detector,noun,探測器 / 偵測器 / 感測器 / 警報器
Week 39,elate,verb,使欣喜若狂 / 使欣喜 / 使振奮
Week 40,inky,adjective,墨黑的 / 漆黑的 / 烏黑的 / 沾滿墨水的 / 墨水染污的
Week 40,reconcile,verb,和解 / 言歸於好 / 使和好 / 使一致 / 調和 / 對帳
Week 40,hibernate,verb,冬眠 / 蟄伏過冬 / 休眠 / 暫時停止活動
Week 40,takin,noun,羚牛 / 不丹羚牛
Week 40,abroad,adverb,在國外 / 到國外 / 出國 / 廣泛地 / 四處
Week 40,complacent,adjective,自滿的 / 自以為是的 / 安於現狀的 / 掉以輕心的
Week 40,continually,adverb,不斷地 / 持續地 / 接連不斷地 / 老是
Week 40,dispute,verb,爭論 / 爭執 / 質疑 / 反駁 / 否認 / 抗辯
Week 40,fraternize,verb,交際 / 交好 / 過從甚密 / 私下來往
Week 40,goatee,noun,山羊鬍 / 山羊鬍子
Week 41,maternal,adjective,母親的 / 母性的 / 母方的 / 母系的 / 母親般的
Week 41,rebuttal,noun,反駁 / 駁斥 / 答辯 / 反駁意見
Week 41,bigotry,noun,偏執 / 歧視態度 / 偏見與歧視 / 排外心態
Week 41,bloodthirsty,adjective,嗜血的 / 殘暴嗜殺的 / 殺氣騰騰的
Week 41,blotchy,adjective,有斑塊的 / 斑駁的 / 一塊一塊的 / 紅一塊白一塊的
Week 41,bozo,noun,笨蛋 / 蠢蛋 / 傻瓜 / 小丑
Week 41,deceit,noun,欺騙 / 欺詐 / 詭詐 / 奸計
Week 41,exclude,verb,排除 / 不包括 / 把排除在外 / 拒絕加入
Week 41,explicit,adjective,明確的 / 清楚明白的 / 明白表示的 / 露骨的 / 色情露骨的
Week 41,extinction,noun,滅絕 / 絕種 / 熄滅 / 撲滅
Week 42,gleeful,adjective,興高采烈的 / 喜滋滋的 / 眉開眼笑的
Week 42,interpreter,noun,口譯員 / 口譯者 / 傳譯員 / 解釋者 / 詮釋者
Week 42,retaliation,noun,報復 / 報復行動 / 反擊 / 以牙還牙
Week 42,temporarily,adverb,暫時地 / 暫時 / 臨時
Week 42,unaware,adjective,不知道的 / 沒察覺的 / 不知情的
Week 42,unearth,verb,挖出 / 發掘 / 掘出 / 發現 / 揭露 / 查出
Week 42,watery,adjective,水水的 / 水汪汪的 / 含水很多的 / 稀薄的 / 稀稀的
Week 42,excursion,noun,短途旅行 / 短程出遊 / 校外教學 / 離題 / 岔開話題
Week 42,foamy,adjective,泡沫很多的 / 多泡沫的 / 起泡的 / 泡泡滿滿的
Week 43,incomprehensible,adjective,難以理解的 / 無法理解的 / 莫名其妙的
Week 43,marauder,noun,掠奪者 / 劫掠者 / 強盜 / 侵略者
Week 43,minuscule,adjective,極小的 / 微小的 / 極微小的
Week 43,submarine,noun,潛水艇 / 海底的
Week 43,corruption,noun,腐敗 / 貪污 / 舞弊 / 腐化 / 敗壞 / 損毀
Week 43,sadly,adverb,傷心地 / 難過地 / 悲傷地 / 遺憾地 / 可惜地
Week 43,subscription,noun,訂閱 / 訂購 / 訂閱方案 / 訂閱費 / 會費 / 連署支持 / 捐款認購
Week 43,tawny,adjective,黃褐色的 / 棕黃色的 / 金褐色的
Week 43,sherbet,noun,雪酪 / 果汁冰砂 / 冰凍果子甜點 / 甜粉糖
Week 43,immovable,adjective,不能移動的 / 不可移動的 / 固定的 / 堅定不移的
Week 44,impediment,noun,障礙 / 阻礙 / 妨礙 / 語言障礙 / 言語障礙 / 口吃
Week 44,premonition,noun,預感 / 不祥的預感 / 預兆感
Week 44,vivid,adjective,生動的 / 鮮明的 / 逼真的 / 栩栩如生的
Week 44,exile,noun,流放 / 流亡 / 放逐 / 流亡者 / 被放逐者
Week 44,gaunt,adjective,瘦削的 / 憔悴的 / 消瘦的 / 枯槁的
Week 44,leisure,noun,休閒 / 空閒 / 閒暇 / 餘暇 / 悠閒 / 從容
Week 44,lime-green,adjective,黃綠色的 / 萊姆綠的 / 亮黃綠色的
Week 44,mountainside,noun,山坡 / 山腰 / 山坡面 / 山邊斜坡
Week 44,poorly,adverb,不好地 / 差勁地 / 做得不好地 / 不佳地 / 不舒服 / 身體不適 / 生病
Week 44,probable,adjective,很可能的 / 可能的 / 有可能的
Week 45,recoil,verb,猛然後退 / 退縮 / 畏縮 / 彈回 / 產生後座力
Week 45,silver-haired,adjective,銀髮的 / 白髮的 / 灰白頭髮的
Week 45,coldness,noun,寒冷 / 冰冷 / 冷淡 / 冷漠
Week 45,deep-seated,adjective,根深蒂固的 / 根深柢固的 / 深層的
Week 45,dutifully,adverb,順從地 / 盡責地 / 忠實地 / 乖乖地
Week 45,instability,noun,不穩定 / 不穩定性 / 動盪 / 情緒不穩
Week 45,ludicrous,adjective,荒謬的 / 可笑的 / 離譜的 / 荒唐的
Week 45,plinth,noun,基座 / 底座 / 柱基 / 台座
Week 45,sphinx,noun,獅身人面像 / 獅身人面獸 / 斯芬克斯 / 神祕莫測的人
Week 45,unclench,verb,鬆開 / 放鬆 / 張開 / 鬆開緊握的
Week 46,forcefully,adverb,強而有力地 / 有力地 / 強力地 / 強勢地
Week 46,headstone,noun,墓碑 / 墓石 / 碑石
Week 46,obliterate,verb,徹底摧毀 / 消滅 / 殲滅 / 抹去 / 擦掉 / 消除殆盡
Week 46,resurrect,verb,使復活 / 復活 / 使重新出現 / 重新振興 / 重振
Week 46,vapor,noun,蒸氣 / 水氣 / 氣體 / 煙霧 / 空話 / 空談 / 虛無飄渺的東西
Week 46,adapt,verb,適應 / 調整 / 改編 / 改裝
Week 46,affinity,noun,親近感 / 投緣 / 喜愛 / 相似性 / 親和力 / 關聯性
Week 46,caress,verb,撫摸 / 愛撫 / 輕拂
Week 46,entomb,verb,埋葬 / 安葬於墓中 / 埋入封入
Week 47,exploit,verb,利用 / 運用 / 剝削 / 占便宜
Week 47,immortality,noun,永生 / 不朽 / 不死之身
Week 47,mighty,adjective,強大的 / 有力的 / 巨大的
Week 47,mortality,noun,死亡率 / 致死率 / 必死性 / 人皆有一死 / 凡人之身 / 凡人的脆弱
Week 47,regeneration,noun,再生 / 重生 / 重建 / 復育 / 能量回收
Week 47,renounce,verb,放棄 / 正式放棄 / 宣布放棄 / 聲明放棄 / 公開譴責 / 斷絕
Week 47,replica,noun,複製品 / 仿製品 / 複刻版 / 模型 / 複製模型
Week 47,rudimentary,adjective,基本的 / 初步的 / 粗淺的 / 未完善的 / 原始的
Week 47,thwart,verb,阻撓 / 挫敗 / 阻止 / 妨礙
Week 47,vanquish,verb,擊敗 / 戰勝 / 征服
Week 48,encouragement,noun,鼓勵 / 激勵 / 打氣 / 支持 / 提倡
Week 48,nicety,noun,細節 / 細微差別 / 講究 / 禮節 / 客套話
Week 48,white-hot,adjective,熾熱的 / 白熱的 / 白熱化的 / 極度激烈的 / 狂熱的 / 極高溫、熾熱 / 白熱化、極度激烈、情緒高張
Week 48,cavort,verb,嬉鬧 / 歡鬧跳躍 / 嬉戲 / 歡蹦亂跳
Week 48,detectable,adjective,可察覺的 / 可檢測到的 / 可偵測的 / 看得出來的 / 聽得出來的
Week 48,faithless,adjective,不忠的 / 不忠實的 / 背信的 / 沒有信仰的 / 不信神的
Week 48,idiocy,noun,愚蠢 / 愚笨 / 蠢事 / 荒唐
Week 48,imposter,noun,冒名頂替者 / 冒充者 / 騙子
Week 48,indignity,noun,侮辱 / 羞辱 / 羞辱待遇 / 有損尊嚴的事 / 屈辱
Week 48,preferably,adverb,最好 / 較好 / 以為佳
Week 49,regenerate,verb,再生 / 重生 / 再生長 / 使恢復生機 / 更新、恢復 / 生物上的重新長出 / 抽象或社會層面的恢復活力
Week 49,stupefy,verb,使發呆 / 使驚呆 / 使昏昏沉沉 / 使麻木 / 使目瞪口呆
Week 49,acquit,verb,宣判無罪 / 判定無罪 / 判無罪 / 表現尚可 / 表現得體
Week 49,addle,verb,使糊塗 / 使混亂 / 使昏頭 / 腐壞 / 變質
Week 49,by-product,noun,副產品 / 附帶產品 / 附帶結果 / 副作用
Week 49,fletcher,noun,製箭師 / 造箭匠 / 箭匠
Week 49,hackle,noun,頸羽 / 頸毛 / 豎起的頸毛 / 亞麻長纖維 / 讓人火大 / 激怒 / 寒毛直豎
Week 49,poppy,noun,罌粟花 / 虞美人 / 鮮紅色
Week 49,priori,adverb,先驗地 / 事先地 / 先天地 / 預先地
Week 49,purity,noun,純淨 / 純潔 / 純度 / 清白 / 貞潔
Week 50,regurgitate,verb,吐回來 / 反芻 / 回吐 / 照本宣科 / 生吞活剝地重述 / 死背硬背後照說
Week 50,undoubtedly,adverb,毫無疑問地 / 無疑地 / 毫無疑問 / 無疑 / 一定
Week 50,antenna,noun,天線 / 觸角
Week 50,badger,noun,獾 / 糾纏 / 纏著不放 / 不停煩
Week 50,disbelieve,verb,不相信 / 不信 / 懷疑不真實 / 不予置信
Week 50,discord,noun,不和 / 紛爭 / 意見不合 / 不協調音 / 刺耳的雜音
Week 50,enmity,noun,敵意 / 仇恨 / 敵對 / 宿怨
Week 50,twitchy,adjective,神經緊張的 / 焦躁不安的 / 神經兮兮的 / 抽動的 / 一驚一乍的
Week 50,unbreakable,adjective,不易碎的 / 打不破的 / 牢不可破的 / 不可違背的
