week,word,pos,clue
Week 32,narrative,noun,故事 / 敘述 / 敘事 / 記述 / version of events / 論述框架 / 說法 / 敘事框架 / 論述
Week 32,negligent,adjective,疏忽的 / 怠忽的 / 玩忽職守的
Week 33,prodigy,noun,神童 / 天才兒童 / 奇才 / 神童 / 天才兒童
Week 33,relegate,verb,降級 / 貶到…… / 打入冷宮 / 置於次要地位 / 歸入 / 降到較低地位／次要位置 / 降級、貶到、置於次要地位、打入冷宮 / 歸入某類／丟到某處 / 歸入、放到
Week 33,retake,verb,重考 / 重修 / 重做 / 重拍 / 收回 / 奪回 / 重考 / 重修 / 收回 / 奪回
Week 33,selfless,adjective,無私的 / 大公無私的 / 捨己為人的
Week 33,glade,noun,林間空地 / 林中空地 / 森林空地
Week 33,one-way,adjective,單向的 / 單程的 / 單方面的 / 單方面的、不是互相的
Week 33,shank,noun,小腿 / 脛部 / 柄 / 桿部 / 自製刀
Week 33,interruption,noun,打斷 / 中斷 / 干擾
Week 33,salvageable,adjective,可挽救的 / 可補救的 / 還有救的 / 可修復的 / 可搶救的
Week 34,slush,noun,雪泥 / 爛泥雪 / 煽情的文字 / 雪泥／爛泥雪
Week 34,congregate,verb,聚集 / 集合 / 群聚
Week 34,creaky,adjective,嘎吱作響的 / 吱嘎作響的 / 老舊的 / 老朽的 / 不靈光的 / 老舊的／老朽的
Week 34,fishy,adjective,有魚腥味的 / 魚的／像魚的 / 可疑的 / 不對勁的 / 可疑的 / 不對勁的
Week 34,fuss,noun,大驚小怪 / 忙亂 / 騷動 / 小題大作 / 忙亂／騷動 / 大驚小怪／小題大作
Week 34,serum,noun,血清 / 免疫血清
Week 34,compound,noun,化合物 / 化合物質 / 大院 / 建築群 / 院區 / 複合詞 / 大院 / 建築群 / 院區
Week 34,compress,verb,壓縮 / 擠壓 / 濃縮 / 壓緊 / 壓縮檔案
Week 34,firsthand,adverb,親身地 / 親自地 / 第一手地 / 直接地 / 親身經驗 / 第一手資料
Week 34,mammoth,noun,長毛象 / 猛獁象
Week 35,munch,verb,大口咀嚼 / 津津有味地嚼 / 喀滋喀滋地吃 / 吃點心
Week 35,swig,verb,大口喝 / 猛喝一口 / 灌一大口
Week 35,calmness,noun,平靜 / 沉著 / 冷靜 / 安詳
Week 35,dong,noun,噹 / 咚 / 越南盾
Week 35,intake,noun,攝取量 / 吸入量 / 進氣量 / 入口 / 進水口 / 招收人數 / 錄取人數
Week 35,tinge,verb,微微染上 / 帶有一絲 / 略帶 / 染上一點顏色 / 略微影響
Week 35,impossibility,noun,不可能 / 不可能的事 / 不可能性 / 辦不到
Week 35,overload,noun,超載 / 過重負擔 / 負荷過重 / 超載 / 負荷過重
Week 35,revolve,verb,旋轉 / 轉動 / 繞著⋯轉 / 圍繞 / 以⋯為中心 / 旋轉／繞著…轉 / 圍繞／以…為中心
Week 36,seethe,verb,沸騰 / 翻騰 / 怒火中燒 / 氣得發抖 / 憤怒難平 / 沸騰／翻騰 / 怒火中燒／憤怒難平
Week 36,undamaged,adjective,未受損的 / 完好無損的 / 沒壞的
Week 36,ain't,contraction,不是 / 沒有 / 沒做 / 不會
Week 36,beetle,noun,甲蟲 / 金龜子 / 突出
Week 36,creator,noun,創造者 / 創作者 / 造物主
Week 36,bizarre,adjective,古怪的 / 離奇的 / 怪異的 / 詭異的
Week 36,holy,adjective,神聖的 / 聖潔的 / 神聖不可侵犯的
Week 36,lifeless,adjective,沒有生命的 / 死的 / 毫無生氣的 / 死氣沉沉的 / 呆板的
Week 36,nightmarish,adjective,像惡夢般的 / 惡夢似的 / 可怕的 / 恐怖的 / 糟透了的
Week 36,dumbfound,verb,使驚呆 / 使目瞪口呆 / 使愣住 / 使傻眼
Week 37,fizzle,verb,不了了之 / 無疾而終 / 逐漸沒了聲勢 / 嘶嘶作響 / 冒著嘶嘶泡聲
Week 37,clumsily,adverb,笨拙地 / 笨手笨腳地 / 不靈巧地 / 踉踉蹌蹌地
Week 37,etch,verb,蝕刻 / 刻畫 / 刻上 / 銘刻 / 深深印在 / 蝕刻／刻上／刻畫 / 銘刻／深深印在
Week 37,graveyard,noun,墓地 / 墳場 / 公墓 / 大夜班 / 夜班
Week 37,grimy,adjective,髒兮兮的 / 滿是污垢的 / 油灰灰的 / 骯髒的
Week 37,beastie,noun,小生物 / 小動物 / 小怪物 / 小傢伙 / 小子們 / 這些傢伙
Week 37,gloom,noun,陰暗 / 昏暗 / 陰鬱 / 憂鬱 / 愁雲慘霧般的氣氛 / 陰暗 / 昏暗 / 陰鬱 / 憂鬱
Week 37,involuntary,adjective,非自願的 / 被迫的 / 不自主的 / 不隨意的 / 無意識的 / 非自願的／被迫的 / 不自主的／不隨意的
Week 37,queasy,adjective,反胃的 / 噁心的 / 作噁的 / 不安的 / 心裡發毛的 / 不自在的
Week 38,ringer,noun,冒名頂替者 / 冒牌代打 / 高手 / 敲鐘人 / 會響的東西／響鈴器 / 高手代打
Week 38,spittle,noun,口水 / 唾液
Week 38,traitorous,adjective,背叛的 / 叛變的 / 不忠的 / 賣國的
Week 38,admiral,noun,海軍上將 / 艦隊司令
Week 38,chick,noun,小雞 / 雛鳥 / 年輕女子 / 妹 / 女生
Week 38,staple,noun,主食 / 基本用品 / 訂書針 / 主食／基本用品
Week 38,loony,adjective,瘋瘋癲癲的 / 瘋狂的 / 神經兮兮的 / 荒唐的
Week 38,nonchalant,adjective,若無其事的 / 漫不經心的 / 滿不在乎的 / 從容淡定的
Week 38,peep,verb,偷看 / 瞥見 / 窺視 / 探頭看 / 吱吱叫 / 吱吱聲
Week 38,psycho,noun,瘋子 / 神經病 / 變態 / 心理學 / psychology / 心理學
Week 39,trainee,noun,受訓者 / 實習生 / 見習生 / 學員
Week 39,creepy,adjective,毛毛的 / 詭異的 / 陰森的 / 可怕的 / 讓人不舒服的詭異
Week 39,fella,noun,傢伙 / 小子 / 男人 / 哥兒們
Week 39,gobble,verb,狼吞虎嚥 / 大口吞吃 / 咯咯叫 / 火雞叫 / 狼吞虎嚥 / 大口吞吃 / 火雞叫 / 咯咯叫
Week 39,hard-earned,adjective,辛苦得來的 / 來之不易的 / 血汗得來的
Week 39,steak,noun,牛排 / 肉排 / 魚排 / 排餐用厚切肉片
Week 39,handhold,noun,扶手 / 把手 / 可抓握處 / 抓點 / 立足點
Week 39,unattached,adjective,未連接的 / 未附上的 / 分開的 / 單身的 / 未婚的 / 未連接的、未附上的、分開的 / 單身的、未婚的
Week 39,usable,adjective,可用的 / 能用的 / 堪用的
Week 40,elation,noun,欣喜若狂 / 狂喜 / 喜悅
Week 40,pendulum,noun,擺錘 / 鐘擺
Week 40,abyss,noun,深淵 / 無底深淵 / 鴻溝 / 巨大隔閡 / 深淵 / 無底深淵 / 鴻溝 / 巨大隔閡
Week 40,adjoin,verb,鄰接 / 毗連 / 緊鄰
Week 40,feetfirst,adverb,腳先著地地 / 腳朝前地 / 貿然投入地 / 腳先著地地 / 腳朝前地
Week 40,intersect,verb,相交 / 交叉 / 交會 / 有交集 / 重疊 / 相互關聯
Week 40,ivy-covered,adjective,爬滿常春藤的 / 覆滿常春藤的
Week 40,millisecond,noun,毫秒
Week 40,oddity,noun,怪事 / 怪東西 / 怪人怪事 / 奇特之處 / 古怪 / 怪異性 / 怪事、怪東西 / 古怪、怪異性、奇特之處
Week 40,retract,verb,撤回 / 收回 / 取消 / 縮回 / 縮進去 / 撤回、收回 / 縮回、縮進去
Week 41,blood-chilling,adjective,令人毛骨悚然的 / 令人不寒而慄的 / 駭人的
Week 41,agenda,noun,議程 / 待辦事項 / 行程表 / 背後動機 / 企圖 / 背後動機 / 企圖
Week 41,bugger,noun,討厭鬼 / 混蛋
Week 41,lotta,pronoun,很多 / 很多的 / 很多 + 名詞 / 大量的 / 許多
Week 41,nominate,verb,提名 / 推薦 / 任命 / 指派
Week 41,clamor,noun,喧鬧聲 / 吵鬧聲 / 喧囂 / 強烈要求 / 吵著要求 / 強烈要求 / 吵著要求
Week 41,disband,verb,解散 / 遣散 / 散夥 / 解散、遣散 / 解散、散夥
Week 41,ho,interjection,喂 / 嘿 / 嗨 / 喝
Week 41,semicircle,noun,半圓 / 半圓形 / 半圓弧形排列
Week 42,screwy,adjective,怪怪的 / 古怪的 / 不對勁的 / 瘋瘋癲癲的 / 歪扭的
Week 42,droopy,adjective,下垂的 / 垂下來的 / 無精打采的 / 沒精神的 / 愁眉苦臉的 / 下垂的 / 垂下來的 / 無精打采的 / 沒精神的
Week 42,glaze,verb,上釉 / 上光 / 裹上一層糖漿 / 裝玻璃 / 變得呆滯
Week 42,seizure,noun,發作 / 癲癇發作 / 痙攣發作 / 扣押 / 沒收 / 奪取 / 發作 / 癲癇發作 / 痙攣發作 / 扣押 / 沒收 / 奪取
Week 42,wheeze,verb,喘息 / 氣喘吁吁 / 呼哧呼哧地喘 / 妙招 / 花招
Week 42,irony,noun,反諷 / 諷刺 / 諷刺意味 / 反諷語 / 反話
Week 42,norm,noun,常規 / 規範 / 常態 / 標準
Week 42,junction,noun,交叉路口 / 匯流處 / 接點 / 接合處 / 交會處
Week 42,reassurance,noun,安心 / 安慰 / 保證 / 安慰的話 / 安心、放心 / 安慰的話、保證
Week 42,southwest,noun,西南方 / 西南面 / 西南部 / 西南方 / 西南面
Week 43,pep,noun,活力 / 精力 / 幹勁
Week 43,stat,noun,統計資料 / 數據 / 立刻 / 馬上
Week 43,audible,adjective,聽得見的 / 可聽見的 / 聽得到的
Week 43,crude,adjective,粗糙的 / 簡陋的 / 未加工的 / 粗魯的 / 下流的
Week 43,easy-peasy,adjective,超簡單的 / 輕而易舉的 / 小菜一碟的
Week 43,glamour,noun,魅力 / 迷人風采 / 華麗魅力 / 迷人魅惑感
Week 43,intersection,noun,十字路口 / 交叉路口 / 路口 / 交點 / 交集
Week 43,recharge,verb,充電 / 重新充電 / 補充電力 / 恢復精力 / 養精蓄銳 / 充充電 / 充電、重新充電、補充電力 / 恢復精力、養精蓄銳、充充電
Week 43,optical,adjective,光學的 / 視覺的 / 眼睛的 / 視覺上的 / 視錯覺 / 視覺錯覺
Week 44,rock-throwing,noun,丟石頭 / 投擲石塊 / 扔石頭 / 擲石
Week 44,bicep,noun,二頭肌 / 肱二頭肌
Week 44,groin,noun,腹股溝 / 鼠蹊部 / 胯下部位
Week 44,telepathically,adverb,以心靈感應地 / 用心靈感應地 / 心電感應似地
Week 44,barricade,noun,路障 / 障礙物 / 封鎖線障礙 / 設路障封鎖 / 設障阻擋
Week 44,downright,adverb,完全地 / 簡直 / 徹頭徹尾地 / 直截了當地
Week 44,errant,adjective,偏離正道的 / 誤入歧途的 / 遊蕩的 / 失控的 / 出錯的 / 偏離正道的、誤入歧途的 / 失控的、出錯的
Week 44,brightness,noun,亮度 / 明亮度 / 明亮 / 開朗 / 聰慧 / 聰明才智 / 開朗、明朗 / 聰慧、聰明才智
Week 44,humility,noun,謙卑 / 謙遜 / 謙虛
Week 44,rotate,verb,旋轉 / 轉動 / 輪流 / 輪班 / 輪調 / 旋轉／轉動 / 輪流／輪班／輪調
Week 45,sicken,verb,使生病 / 使噁心 / 使作嘔 / 使厭惡 / 使噁心 / 使厭惡
Week 45,foyer,noun,門廳 / 大廳 / 玄關
Week 45,patchy,adjective,參差不齊的 / 斷斷續續的 / 零零落落的 / 斑駁的 / 不穩定的 / 斑駁的、零零落落的 / 參差不齊的、斷斷續續的、不穩定的
Week 45,wispy,adjective,細細柔柔的 / 纖細的 / 輕柔的 / 薄薄的 / 稀疏的
Week 45,glower,verb,怒目而視 / 瞪視 / 陰沉地看 / 怒視 / 陰沉、黑著臉的神情 / 板著臉看
Week 45,checker,noun,檢查員 / 查票員 / 核對員 / 西洋跳棋棋子 / 格紋圖案
Week 45,jittery,adjective,緊張不安的 / 神經質的 / 顫抖不穩的 / 心神不寧的 / 顫抖、不穩 / 顫抖的、發抖的、不穩的
Week 45,milky,adjective,牛奶的 / 像牛奶的 / 乳白色的 / 乳白的 / 混濁發白的 / 混濁的乳白色
Week 45,in-depth,adjective,深入的 / 詳盡的 / 徹底的 / 深層的 / 深入的 / 詳盡的
Week 46,readily,adverb,樂意地 / 欣然 / 容易地 / 迅速地 / 輕易地
Week 46,telepathy,noun,心電感應 / 心靈感應 / 讀心術
Week 46,twenty-minute,adjective,二十分鐘的 / 長達二十分鐘的
Week 46,clomp,verb,重步走 / 咚咚地走 / 拖著重重的腳步走
Week 46,hothead,noun,急性子的人 / 暴躁的人 / 火爆脾氣的人 / 莽撞的人 / 衝動的人
Week 46,nauseate,verb,使作嘔 / 讓……想吐 / 使反胃 / 使噁心 / 使反感 / 使厭惡
Week 46,pinprick,noun,針刺小孔 / 針孔 / 針刺感 / 刺痛 / 一點點 / 些微 / 微量
Week 46,sidestep,verb,側步閃開 / 閃避 / 迴避 / 避開 / 真的往旁邊跨一步 / 比喻地避開
Week 46,funnel,noun,漏斗 / 漏斗狀物 / 引導通道 / 匯集管道 / 引導、匯集、集中管道
Week 46,interminable,adjective,沒完沒了的 / 冗長得令人厭煩的 / 無休無止的
Week 47,sensation,noun,感覺 / 知覺 / 感受 / 轟動 / 轟動一時的人／事物
Week 47,above-average,adjective,高於平均的 / 比平均好的 / 中上程度的 / 優於平均的
Week 47,finance,noun,財務 / 金融 / 資金 / 財政
Week 47,blankly,adverb,茫然地 / 面無表情地 / 呆呆地 / 空洞地 / 毫無表情地 / 眼神空洞地／茫然地
Week 47,disease,noun,疾病 / 病 / 疾患
Week 47,redeem,verb,贖回 / 兌換 / 換領 / 彌補 / 挽回 / 救贖
Week 47,flat-out,adverb,全力以赴地 / 拼命地 / 全速地 / 完全地 / 直截了當地
Week 47,happily,adverb,快樂地 / 高興地 / 開心地 / 欣然 / 幸好
Week 47,respective,adjective,各自的 / 分別的 / 各別的
Week 48,syrinx,noun,鳴管 / 鳥類發聲器官 / 緒任克絲
Week 48,envy,verb,羨慕 / 嫉妒 / 眼紅
Week 48,payback,noun,還款 / 償還 / 回報 / 報復 / 報應
Week 48,reprogram,verb,重新編程 / 重新寫程式 / 重新設定程式 / 重新設定
Week 48,speculate,verb,推測 / 猜測 / 臆測 / 投機 / 投機炒作
Week 48,sulk,verb,生悶氣 / 鬧彆扭 / 悶悶不樂地不理人 / 賭氣
Week 48,width,noun,寬度 / 寬 / 幅寬
Week 48,horrific,adjective,可怕的 / 駭人的 / 恐怖的 / 慘烈的
Week 48,nothingness,noun,虛無 / 空無 / 無
Week 48,solidify,verb,凝固 / 凝結 / 變硬 / 鞏固 / 強化 / 團結起來 / 凝固 / 凝結 / 鞏固 / 強化
Week 49,vain,adjective,虛榮的 / 自負的 / 徒勞的 / 白費的 / 無效的 / 虛榮的 / 自負的 / 徒勞的 / 白費的 / 無效的
Week 49,greenish,adjective,帶點綠色的 / 泛綠的 / 偏綠的 / 略帶綠色的
Week 49,moist,adjective,微濕的 / 濕潤的 / 水潤的
Week 49,pivot,noun,支點 / 樞軸 / 樞紐 / 轉折點
Week 49,pod,noun,豆莢 / 莢 / 艙 / 艙體 / 小隔間 / 小組 / 豆莢 / 莢 / 艙 / 艙體 / 小隔間
Week 49,steeply,adverb,陡峭地 / 筆直陡升地 / 急劇地 / 急遽地
Week 49,button-down,adjective,保守的 / 拘謹的 / 傳統規矩的
Week 49,clueless,adjective,搞不清楚狀況的 / 一頭霧水的 / 毫無頭緒的 / 不知情的
Week 49,maturity,noun,成熟 / 成年 / 成熟穩重 / 發育成熟 / 到期
Week 50,hatred,noun,憎恨 / 仇恨 / 恨意
Week 50,rigidly,adverb,僵硬地 / 筆直地 / 死板地 / 嚴格地 / 一絲不苟地 / 僵硬地、筆直地 / 死板地、嚴格地
Week 50,talisman,noun,護身符 / 幸運符 / 符咒護符
Week 50,visibly,adverb,明顯地 / 看得出來地 / 顯然地 / 肉眼可見地
Week 50,catalyst,noun,催化劑 / 催化因素 / 促成因素 / 催化因素 / 促成因素
Week 50,ecosystem,noun,生態系 / 生態系統 / 體系 / 生態圈
Week 50,jungle,noun,叢林 / 熱帶叢林 / 密林 / 亂糟糟的環境 / 弱肉強食的地方
Week 50,wasteland,noun,荒地 / 荒原 / 廢墟 / 不毛之地 / 滿目瘡痍的地方
Week 50,eyelid,noun,眼皮 / 眼瞼
