week,word,pos,clue
Week 38,pendulum,noun,擺錘 / 鐘擺
Week 38,abyss,noun,深淵 / 無底深淵 / 鴻溝 / 巨大隔閡 / 深淵 / 無底深淵 / 鴻溝 / 巨大隔閡
Week 38,adjoin,verb,鄰接 / 毗連 / 緊鄰
Week 38,feetfirst,adverb,腳先著地地 / 腳朝前地 / 貿然投入地 / 腳先著地地 / 腳朝前地
Week 38,intersect,verb,相交 / 交叉 / 交會 / 有交集 / 重疊 / 相互關聯
Week 39,ivy-covered,adjective,爬滿常春藤的 / 覆滿常春藤的
Week 39,millisecond,noun,毫秒
Week 39,oddity,noun,怪事 / 怪東西 / 怪人怪事 / 奇特之處 / 古怪 / 怪異性 / 怪事、怪東西 / 古怪、怪異性、奇特之處
Week 39,retract,verb,撤回 / 收回 / 取消 / 縮回 / 縮進去 / 撤回、收回 / 縮回、縮進去
Week 39,blood-chilling,adjective,令人毛骨悚然的 / 令人不寒而慄的 / 駭人的
Week 39,agenda,noun,議程 / 待辦事項 / 行程表 / 背後動機 / 企圖 / 背後動機 / 企圖
Week 39,bugger,noun,討厭鬼 / 混蛋
Week 39,lotta,pronoun,很多 / 很多的 / 很多 + 名詞 / 大量的 / 許多
Week 39,nominate,verb,提名 / 推薦 / 任命 / 指派
Week 40,recommendation,noun,建議 / 提議 / 推薦 / 推薦信 / 推薦函 / 建議／提議 / 推薦／推薦信／推薦函
Week 40,clamor,noun,喧鬧聲 / 吵鬧聲 / 喧囂 / 強烈要求 / 吵著要求 / 強烈要求 / 吵著要求
Week 40,disband,verb,解散 / 遣散 / 散夥 / 解散、遣散 / 解散、散夥
Week 40,evasive,adjective,閃爍其詞的 / 迴避的 / 支吾其詞的 / 躲躲閃閃的 / 逃避的
Week 40,ho,interjection,喂 / 嘿 / 嗨 / 喝
Week 40,screwy,adjective,怪怪的 / 古怪的 / 不對勁的 / 瘋瘋癲癲的 / 歪扭的
Week 40,droopy,adjective,下垂的 / 垂下來的 / 無精打采的 / 沒精神的 / 愁眉苦臉的 / 下垂的 / 垂下來的 / 無精打采的 / 沒精神的
Week 40,glaze,verb,上釉 / 上光 / 裹上一層糖漿 / 裝玻璃 / 變得呆滯
Week 41,headboard,noun,床頭板 / 床頭靠板
Week 41,seizure,noun,發作 / 癲癇發作 / 痙攣發作 / 扣押 / 沒收 / 奪取 / 發作 / 癲癇發作 / 痙攣發作 / 扣押 / 沒收 / 奪取
Week 41,wheeze,verb,喘息 / 氣喘吁吁 / 呼哧呼哧地喘 / 妙招 / 花招
Week 41,irony,noun,反諷 / 諷刺 / 諷刺意味 / 反諷語 / 反話
Week 41,norm,noun,常規 / 規範 / 常態 / 標準
Week 41,junction,noun,交叉路口 / 匯流處 / 接點 / 接合處 / 交會處
Week 41,reassurance,noun,安心 / 安慰 / 保證 / 安慰的話 / 安心、放心 / 安慰的話、保證
Week 41,southwest,noun,西南方 / 西南面 / 西南部 / 西南方 / 西南面
Week 42,pep,noun,活力 / 精力 / 幹勁
Week 42,stat,noun,統計資料 / 數據 / 立刻 / 馬上
Week 42,audible,adjective,聽得見的 / 可聽見的 / 聽得到的
Week 42,crude,adjective,粗糙的 / 簡陋的 / 未加工的 / 粗魯的 / 下流的
Week 42,easy-peasy,adjective,超簡單的 / 輕而易舉的 / 小菜一碟的
Week 42,glamour,noun,魅力 / 迷人風采 / 華麗魅力 / 迷人魅惑感
Week 42,intersection,noun,十字路口 / 交叉路口 / 路口 / 交點 / 交集
Week 42,recharge,verb,充電 / 重新充電 / 補充電力 / 恢復精力 / 養精蓄銳 / 充充電 / 充電、重新充電、補充電力 / 恢復精力、養精蓄銳、充充電
Week 43,optical,adjective,光學的 / 視覺的 / 眼睛的 / 視覺上的 / 視錯覺 / 視覺錯覺
Week 43,rock-throwing,noun,丟石頭 / 投擲石塊 / 扔石頭 / 擲石
Week 43,bicep,noun,二頭肌 / 肱二頭肌
Week 43,groin,noun,腹股溝 / 鼠蹊部 / 胯下部位
Week 43,telepathically,adverb,以心靈感應地 / 用心靈感應地 / 心電感應似地
Week 43,barricade,noun,路障 / 障礙物 / 封鎖線障礙 / 設路障封鎖 / 設障阻擋
Week 43,downright,adverb,完全地 / 簡直 / 徹頭徹尾地 / 直截了當地
Week 43,errant,adjective,偏離正道的 / 誤入歧途的 / 遊蕩的 / 失控的 / 出錯的 / 偏離正道的、誤入歧途的 / 失控的、出錯的
Week 43,humility,noun,謙卑 / 謙遜 / 謙虛
Week 44,rotate,verb,旋轉 / 轉動 / 輪流 / 輪班 / 輪調 / 旋轉／轉動 / 輪流／輪班／輪調
Week 44,sicken,verb,使生病 / 使噁心 / 使作嘔 / 使厭惡 / 使噁心 / 使厭惡
Week 44,foyer,noun,門廳 / 大廳 / 玄關
Week 44,patchy,adjective,參差不齊的 / 斷斷續續的 / 零零落落的 / 斑駁的 / 不穩定的 / 斑駁的、零零落落的 / 參差不齊的、斷斷續續的、不穩定的
Week 44,wispy,adjective,細細柔柔的 / 纖細的 / 輕柔的 / 薄薄的 / 稀疏的
Week 44,glower,verb,怒目而視 / 瞪視 / 陰沉地看 / 怒視 / 陰沉、黑著臉的神情 / 板著臉看
Week 44,checker,noun,檢查員 / 查票員 / 核對員 / 西洋跳棋棋子 / 格紋圖案
Week 44,jittery,adjective,緊張不安的 / 神經質的 / 顫抖不穩的 / 心神不寧的 / 顫抖、不穩 / 顫抖的、發抖的、不穩的
Week 45,milky,adjective,牛奶的 / 像牛奶的 / 乳白色的 / 乳白的 / 混濁發白的 / 混濁的乳白色
Week 45,in-depth,adjective,深入的 / 詳盡的 / 徹底的 / 深層的 / 深入的 / 詳盡的
Week 45,readily,adverb,樂意地 / 欣然 / 容易地 / 迅速地 / 輕易地
Week 45,telepathy,noun,心電感應 / 心靈感應 / 讀心術
Week 45,twenty-minute,adjective,二十分鐘的 / 長達二十分鐘的
Week 45,clomp,verb,重步走 / 咚咚地走 / 拖著重重的腳步走
Week 45,hothead,noun,急性子的人 / 暴躁的人 / 火爆脾氣的人 / 莽撞的人 / 衝動的人
Week 45,nauseate,verb,使作嘔 / 讓……想吐 / 使反胃 / 使噁心 / 使反感 / 使厭惡
Week 46,pinprick,noun,針刺小孔 / 針孔 / 針刺感 / 刺痛 / 一點點 / 些微 / 微量
Week 46,sidestep,verb,側步閃開 / 閃避 / 迴避 / 避開 / 真的往旁邊跨一步 / 比喻地避開
Week 46,funnel,noun,漏斗 / 漏斗狀物 / 引導通道 / 匯集管道 / 引導、匯集、集中管道
Week 46,interminable,adjective,沒完沒了的 / 冗長得令人厭煩的 / 無休無止的
Week 46,above-average,adjective,高於平均的 / 比平均好的 / 中上程度的 / 優於平均的
Week 46,finance,noun,財務 / 金融 / 資金 / 財政
Week 46,blankly,adverb,茫然地 / 面無表情地 / 呆呆地 / 空洞地 / 毫無表情地 / 眼神空洞地／茫然地
Week 46,disease,noun,疾病 / 病 / 疾患
Week 47,redeem,verb,贖回 / 兌換 / 換領 / 彌補 / 挽回 / 救贖
Week 47,theirs,pronoun,他們的 / 她們的 / 它們的
Week 47,crinkle,verb,起皺 / 皺起來 / 捲曲起皺 / 發出沙沙聲 / 窸窣作響
Week 47,flat-out,adverb,全力以赴地 / 拼命地 / 全速地 / 完全地 / 直截了當地
Week 47,syrinx,noun,鳴管 / 鳥類發聲器官 / 緒任克絲
Week 47,envy,verb,羨慕 / 嫉妒 / 眼紅
Week 47,forty-one,number,四十一
Week 47,payback,noun,還款 / 償還 / 回報 / 報復 / 報應
Week 47,reprogram,verb,重新編程 / 重新寫程式 / 重新設定程式 / 重新設定
Week 48,sulk,verb,生悶氣 / 鬧彆扭 / 悶悶不樂地不理人 / 賭氣
Week 48,width,noun,寬度 / 寬 / 幅寬
Week 48,horrific,adjective,可怕的 / 駭人的 / 恐怖的 / 慘烈的
Week 48,nothingness,noun,虛無 / 空無 / 無
Week 48,solidify,verb,凝固 / 凝結 / 變硬 / 鞏固 / 強化 / 團結起來 / 凝固 / 凝結 / 鞏固 / 強化
Week 48,vain,adjective,虛榮的 / 自負的 / 徒勞的 / 白費的 / 無效的 / 虛榮的 / 自負的 / 徒勞的 / 白費的 / 無效的
Week 48,moist,adjective,微濕的 / 濕潤的 / 水潤的
Week 48,pivot,noun,支點 / 樞軸 / 樞紐 / 轉折點
Week 49,wildly,adverb,瘋狂地 / 失控地 / 猛烈地 / 胡亂地 / 極度地 / 失控地 / 胡亂地 / 極度地 / 非常地
Week 49,pod,noun,豆莢 / 莢 / 艙 / 艙體 / 小隔間 / 小組 / 豆莢 / 莢 / 艙 / 艙體 / 小隔間
Week 49,steeply,adverb,陡峭地 / 筆直陡升地 / 急劇地 / 急遽地
Week 49,button-down,adjective,保守的 / 拘謹的 / 傳統規矩的
Week 49,clueless,adjective,搞不清楚狀況的 / 一頭霧水的 / 毫無頭緒的 / 不知情的
Week 49,maturity,noun,成熟 / 成年 / 成熟穩重 / 發育成熟 / 到期
Week 49,hatred,noun,憎恨 / 仇恨 / 恨意
Week 49,rigidly,adverb,僵硬地 / 筆直地 / 死板地 / 嚴格地 / 一絲不苟地 / 僵硬地、筆直地 / 死板地、嚴格地
Week 50,talisman,noun,護身符 / 幸運符 / 符咒護符
Week 50,visibly,adverb,明顯地 / 看得出來地 / 顯然地 / 肉眼可見地
Week 50,catalyst,noun,催化劑 / 催化因素 / 促成因素 / 催化因素 / 促成因素
Week 50,ecosystem,noun,生態系 / 生態系統 / 體系 / 生態圈
Week 50,jungle,noun,叢林 / 熱帶叢林 / 密林 / 亂糟糟的環境 / 弱肉強食的地方
Week 50,satellite,noun,衛星 / 人造衛星 / 天然衛星 / 附屬物 / 衛星城 / 附庸 / 衛星／人造衛星／天然衛星 / 附庸國
Week 50,wasteland,noun,荒地 / 荒原 / 廢墟 / 不毛之地 / 滿目瘡痍的地方
Week 50,eyelid,noun,眼皮 / 眼瞼
